ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
O60674,Tyrosine-protein kinase JAK2,JAK2,,AF058925,O60674,JAK2_HUMAN,,,JAK2,HGNC:6192,Human,DB08877; DB08895
P07949,Proto-oncogene tyrosine-protein kinase receptor Ret,RET,,X12949,P07949,RET_HUMAN,,,RET,HGNC:9967,Human,DB00398; DB08875; DB08896
P27695,DNA-(apurinic or apyrimidinic site) lyase,APEX1,,X66133,P27695,APEX1_HUMAN,,,APEX1,HGNC:587,Human,DB04967
Q8NFA2,NADPH oxidase organizer 1,NOXO1,25573148,AF539796,Q8NFA2,NOXO1_HUMAN,,NOXO1,,GNC:19404,Human,DB05265
Q02880,DNA topoisomerase 2-beta,TOP2B,,X68060,Q02880,TOP2B_HUMAN,,,TOP2B,HGNC:11990,Human,DB00694
Q9H228,Sphingosine 1-phosphate receptor 5,S1PR5,,AF331840,Q9H228,S1PR5_HUMAN,,,EDG8,HGNC:14299,Human,DB08868
P03952,Plasma kallikrein,KLKB1,,M13143,P03952,KLKB1_HUMAN,,,KLKB1,HGNC:6371,Human,DB05311
Q15842,ATP-sensitive inward rectifier potassium channel 8,KCNJ8,,D50312,Q15842,IRK8_HUMAN,,,KCNJ8,HGNC:6269,Human,DB00922; DB01154; DB01251; DB01289
P31350,Ribonucleoside-diphosphate reductase subunit M2,RRM2,,X59618,P31350,RIR2_HUMAN,,,RRM2,HGNC:10452,Human,DB00242; DB05260
P61177,50S ribosomal protein L22,rplV,,AE005174,P61177,RL22_ECO57,,,,,Escherichia coli O157:H7,DB00199; DB00207; DB01369
P60725,50S ribosomal protein L4,rplD,,AE005174,P60725,RL4_ECO57,,,,,Escherichia coli O157:H7,DB00199; DB00207
P04746,Pancreatic alpha-amylase,AMY2A,"",M18785,P04746,AMYP_HUMAN,,"",AMY2A,HGNC:477,Human,DB00284
P94692,Pyruvate-flavodoxin oxidoreductase,por,"",Y09702,P94692,P94692_DESAF,,"","","",Desulfovibrio africanus,DB00507
P23141,Liver carboxylesterase 1,CES1,"",M73499,P23141,EST1_HUMAN,,"",CES1,HGNC:1863,Human,DB00198
P27707,Deoxycytidine kinase,DCK,"",M60527,P27707,DCK_HUMAN,,"",DCK,HGNC:2704,Human,DB01073
P08887,Interleukin-6 receptor subunit alpha,IL6R,"",X12830,P08887,IL6RA_HUMAN,,"",IL6R,HGNC:6019,Human,DB06273
P49763,Placenta growth factor,PGF,"",BC007255,P49763,PLGF_HUMAN,,"",PGF,HGNC:8893,Human,DB08885
P0AFU8,Riboflavin synthase,ribE,"",X69109,P0AFU8,RISA_ECOLI,,"","","",Escherichia coli (strain K12),DB00140
Q9NXA8,"NAD-dependent protein deacylase sirtuin-5, mitochondrial",SIRT5,"",AF083110,Q9NXA8,SIR5_HUMAN,,"",SIRT5,HGNC:14933,Human,DB04786
Q02763,Angiopoietin-1 receptor,TEK,,L06139,Q02763,TIE2_HUMAN,,,TEK,HGNC:11724,Human,DB08896
Q15759,Mitogen-activated protein kinase 11,MAPK11,,U53442,Q15759,MK11_HUMAN,,,MAPK11,HGNC:6873,Human,DB08896
Q04707,Penicillin-binding protein 1A,ponA,,X67873,Q04707,PBPA_STRPN,,,,,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),DB01150
P26010,Integrin beta-7,ITGB7,,S80335,P26010,ITB7_HUMAN,,,ITGB7,HGNC:6162,Human,DB09033
Q8NET8,Transient receptor potential cation channel subfamily V member 3,TRPV3,,AJ487035,Q8NET8,TRPV3_HUMAN,,,TRPV3,HGNC:18084,Human,DB00825
Q15116,Programmed cell death protein 1,PDCD1,,L27440,Q15116,PDCD1_HUMAN,,,PDCD1,HGNC:8760,Human,DB09035; DB09037
Q693P7,Alpha-7 nicotinic cholinergic receptor subunit,CHRFAM7A,,AY641831,Q693P7,Q693P7_HUMAN,,,CHRFAM7A,HGNC:15781,Human,DB00202
P40238,Thrombopoietin receptor,MPL,,M90102,P40238,TPOR_HUMAN,,,MPL,HGNC:7217,Human,DB05332
P01024,Complement C3,C3,,AY513239,P01024,CO3_HUMAN,,,C3,HGNC:1318,Human,DB00028
P04234,T-cell surface glycoprotein CD3 delta chain,CD3D,,X01451,P04234,CD3D_HUMAN,,,CD3D,HGNC:1673,Human,DB00075; DB09052
P09693,T-cell surface glycoprotein CD3 gamma chain,CD3G,,BC113830,P09693,CD3G_HUMAN,,,CD3G,HGNC:1675,Human,DB00075
P20963,T-cell surface glycoprotein CD3 zeta chain,CD247,,BC025703,P20963,CD3Z_HUMAN,,,CD247,HGNC:1677,Human,DB00075
P10636,Microtubule-associated protein tau,MAPT,,BN000503,P10636,TAU_HUMAN,,,MAPT,HGNC:6893,Human,DB01229; DB01248
P27816,Microtubule-associated protein 4,MAP4,,BC015149,P27816,MAP4_HUMAN,,,MAP4,HGNC:6862,Human,DB01229; DB01248
P28908,Tumor necrosis factor receptor superfamily member 8,TNFRSF8,,AY498860,P28908,TNR8_HUMAN,,,TNFRSF8,HGNC:11923,Human,DB08870
P01730,T-cell surface glycoprotein CD4,CD4,,BC025782,P01730,CD4_HUMAN,,,CD4,HGNC:1678,Human,DB00098
P52333,Tyrosine-protein kinase JAK3,JAK3,,U57096,P52333,JAK3_HUMAN,,,JAK3,HGNC:6193,Human,DB08895
P15391,B-lymphocyte antigen CD19,CD19,,BC006338,P15391,CD19_HUMAN,,,CD19,HGNC:1633,Human,DB09052
P25092,Heat-stable enterotoxin receptor,GUCY2C,,U20230,P25092,GUC2C_HUMAN,,,GUCY2C,HGNC:4688,Human,DB08890
P30411,B2 bradykinin receptor,BDKRB2,,BC074895,P30411,BKRB2_HUMAN,,,BDKRB2,HGNC:1030,Human,DB06196
O14788,Tumor necrosis factor ligand superfamily member 11,TNFSF11,,AF013171,O14788,TNF11_HUMAN,,,TNFSF11,HGNC:11926,Human,DB00480; DB06643
P35408,Prostaglandin E2 receptor EP4 subtype,PTGER4,,BC113523,P35408,PE2R4_HUMAN,,,PTGER4,HGNC:9596,Human,DB00917
P27907,Neuraminidase,NA,,M54967,P27907,NRAM_INBBE,,,,,Influenza B virus (strain B/Beijing/1/1987),DB00558
P30874,Somatostatin receptor type 2,SSTR2,,BC095495,P30874,SSR2_HUMAN,,,SSTR2,HGNC:11331,Human,DB00104; DB04894
P55263,Adenosine kinase,ADK,1224125,U50196,P55263,ADK_HUMAN,,ADK,,GNC:257,Human,DB00811
O95749,Geranylgeranyl pyrophosphate synthase,GGPS1,4520350,AB017971,O95749,GGPPS_HUMAN,,GGPS1,,GNC:4249,Human,DB00399
Q95460,Major histocompatibility complex class I-related gene protein,MR1,940354,U22963,Q95460,HMR1_HUMAN,,MR1,,GNC:4975,Human,DB00098
P05556,Integrin beta-1,ITGB1,31442,X07979,P05556,ITB1_HUMAN,,ITGB1,,GNC:6153,Human,DB00098
P06756,Integrin alpha-V,ITGAV,340307,M14648,P06756,ITAV_HUMAN,,ITGAV,,GNC:6150,Human,DB00098
C1KC03,Penicillin binding protein 2a,mecA,,,C1KC03,C1KC03_STAAU,,mecA,,"",Staphylococcus aureus,DB00274; DB01000; DB01607
P33402,Guanylate cyclase soluble subunit alpha-2,GUCY1A2,31671,X63282,P33402,GCYA2_HUMAN,,GUCY1A2,,GNC:4684,Human,DB00435; DB01020
P0AD65,Penicillin-binding protein 2,mrdA,42314,X04516,P0AD65,PBP2_ECOLI,,mrdA,,"",Escherichia coli (strain K12),DB00303; DB00438; DB01327; DB01328; DB01329; DB01413; DB01415; DB01598
Q9Y2I1,Nischarin,NISCH,3462807,AF082516,Q9Y2I1,NISCH_HUMAN,,NISCH,,GNC:18006,Human,DB09242
O14649,Potassium channel subfamily K member 3,KCNK3,2465542,AF006823,O14649,KCNK3_HUMAN,,KCNK3,,GNC:6278,Human,DB00561; DB01159
Q9NPC2,Potassium channel subfamily K member 9,KCNK9,7546843,AF212829,Q9NPC2,KCNK9_HUMAN,,KCNK9,,GNC:6283,Human,DB00561; DB01159
P30926,Neuronal acetylcholine receptor subunit beta-4,CHRNB4,1458126,U62439,P30926,ACHB4_HUMAN,,CHRNB4,,GNC:1964,Human,DB01090
P32297,Neuronal acetylcholine receptor subunit alpha-3,CHRNA3,177898,M86383,P32297,ACHA3_HUMAN,,CHRNA3,,GNC:1957,Human,DB01090
P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GABRG2,31637,X15376,P18507,GBRG2_HUMAN,,GABRG2,,GNC:4087,Human,DB00231; DB00546; DB00683; DB00690; DB00801; DB00829; DB00842; DB00897; DB01205; DB01215; DB01558; DB01559; DB01567; DB01588; DB01589; DB01594; DB01595
Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GABRG1,193783776,AK122845,Q8N1C3,GBRG1_HUMAN,,GABRG1,,GNC:4086,Human,DB00231; DB00546; DB00683; DB00690; DB00801; DB00829; DB00842; DB00897; DB01215; DB01558; DB01559; DB01567; DB01587; DB01588; DB01589; DB01594; DB01595
Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GABRG3,1754749,S82769,Q99928,GBRG3_HUMAN,,GABRG3,,GNC:4088,Human,DB00231; DB00546; DB00683; DB00690; DB00801; DB00829; DB00842; DB00897; DB01215; DB01558; DB01559; DB01567; DB01588; DB01589; DB01594; DB01595
P78334,Gamma-aminobutyric acid receptor subunit epsilon,GABRE,1857126,U66661,P78334,GBRE_HUMAN,,GABRE,,GNC:4085,Human,DB00231; DB00546; DB00683; DB00690; DB00801; DB00829; DB00842; DB00897; DB01215; DB01558; DB01559; DB01567; DB01587; DB01588; DB01589; DB01594; DB01595
O00591,Gamma-aminobutyric acid receptor subunit pi,GABRP,2197001,U95367,O00591,GBRP_HUMAN,,GABRP,,GNC:4089,Human,DB00231; DB00546; DB00683; DB00690; DB00801; DB00829; DB00842; DB00897; DB01215; DB01558; DB01559; DB01567; DB01588; DB01589; DB01594; DB01595
Q9UN88,Gamma-aminobutyric acid receptor subunit theta,GABRQ,7861736,AF189259,Q9UN88,GBRT_HUMAN,,GABRQ,,GNC:14454,Human,DB00231; DB00683; DB00690; DB00829; DB00842; DB00897; DB01558; DB01595
P28476,Gamma-aminobutyric acid receptor subunit rho-2,GABRR2,456428,M86868,P28476,GBRR2_HUMAN,,GABRR2,,GNC:4091,Human,DB00231; DB00546; DB00683; DB00690; DB00801; DB00829; DB00842; DB00897; DB01215; DB01558; DB01559; DB01567; DB01588; DB01589; DB01594; DB01595
O14764,Gamma-aminobutyric acid receptor subunit delta,GABRD,2388693,AF016917,O14764,GBRD_HUMAN,,GABRD,,GNC:4084,Human,DB00231; DB00546; DB00683; DB00690; DB00801; DB00829; DB00842; DB00897; DB01215; DB01558; DB01559; DB01567; DB01587; DB01588; DB01589; DB01594; DB01595
A9UF02,BCR/ABL fusion protein isoform X9,BCR/ABL fusion,162135198,EU216066,A9UF02,A9UF02_HUMAN,,BCR/ABL fusion,,GNC:76,Human,DB00619
Q9NZV8,Potassium voltage-gated channel subfamily D member 2,KCND2,4530478,AF121104,Q9NZV8,KCND2_HUMAN,,KCND2,,GNC:6238,Human,DB06637
Q9UK17,Potassium voltage-gated channel subfamily D member 3,KCND3,2935434,AF048712,Q9UK17,KCND3_HUMAN,,KCND3,,GNC:6239,Human,DB06637
P51857,3-oxo-5-beta-steroid 4-dehydrogenase,AKR1D1,431857,Z28339,P51857,AK1D1_HUMAN,,AKR1D1,,GNC:388,Human,DB00548
Q7LG56,Ribonucleoside-diphosphate reductase subunit M2 B,RRM2B,7229086,AB036063,Q7LG56,RIR2B_HUMAN,,RRM2B,,GNC:17296,Human,DB00242
Q07864,DNA polymerase epsilon catalytic subunit A,POLE,3192938,L09561,Q07864,DPOE1_HUMAN,,POLE,,GNC:9177,Human,DB00242
P56282,DNA polymerase epsilon subunit 2,POLE2,2697123,AF025840,P56282,DPOE2_HUMAN,,POLE2,,GNC:9178,Human,DB00242
Q9NR33,DNA polymerase epsilon subunit 4,POLE4,21411517,BC031331,Q9NR33,DPOE4_HUMAN,,POLE4,,GNC:18755,Human,DB00242
Q9NRF9,DNA polymerase epsilon subunit 3,POLE3,8100806,AF226077,Q9NRF9,DPOE3_HUMAN,,POLE3,,GNC:13546,Human,DB00242
Q53707,MecA PBP2' (penicillin binding protein 2'),mecA,46611,X52593,Q53707,Q53707_STAAU,,mecA,,"",Staphylococcus aureus,DB00417; DB01332; DB01603
A8MPY1,Gamma-aminobutyric acid receptor subunit rho-3,GABRR3,,AC026100,A8MPY1,GBRR3_HUMAN,,GABRR3,,GNC:17969,Human,DB00231; DB00546; DB00683; DB00690; DB00801; DB00829; DB00842; DB00897; DB01215; DB01558; DB01559; DB01567; DB01588; DB01589; DB01594; DB01595
P07098,Gastric triacylglycerol lipase,LIPF,758063,X05997,P07098,LIPG_HUMAN,,LIPF,,GNC:6622,Human,DB01083
P08149,Penicillin-binding protein 2,penA,150279,M32091,P08149,PBP2_NEIGO,,penA,,"",Neisseria gonorrhoeae,DB00535
Q60FT7,PBP3,pbp3,,,Q60FT7,Q60FT7_HAEIF,,pbp3,,"",Haemophilus influenzae,DB00535
P0A3M6,Penicillin-binding protein 2B,penA,984233,X16022,P0A3M6,PBP2_STRR6,,penA,,"",Streptococcus pneumoniae (strain ATCC BAA-255 / R6),DB00319; DB00415; DB00456; DB00485; DB00493; DB00567; DB00607; DB00713; DB00739; DB01066; DB01140; DB01212; DB01331; DB01603; DB08795
P07451,Carbonic anhydrase 3,CA3,189053812,AK313254,P07451,CAH3_HUMAN,,CA3,,GNC:1374,Human,DB00819
P43166,Carbonic anhydrase 7,CA7,28192445,AY075019,P43166,CAH7_HUMAN,,CA7,,GNC:1381,Human,DB00703; DB00819; DB01144
Q9ULX7,Carbonic anhydrase 14,CA14,6009640,AB025904,Q9ULX7,CAH14_HUMAN,,CA14,,GNC:1372,Human,DB00819
Q07699,Sodium channel subunit beta-1,SCN1B,307415,L10338,Q07699,SCN1B_HUMAN,,SCN1B,,GNC:10586,Human,DB00909
O60939,Sodium channel subunit beta-2,SCN2B,3309111,AF007783,O60939,SCN2B_HUMAN,,SCN2B,,GNC:10589,Human,DB00909
Q9NY72,Sodium channel subunit beta-3,SCN3B,7160975,AJ243396,Q9NY72,SCN3B_HUMAN,,SCN3B,,GNC:20665,Human,DB00909
Q8IWT1,Sodium channel subunit beta-4,SCN4B,27465047,AY149967,Q8IWT1,SCN4B_HUMAN,,SCN4B,,GNC:10592,Human,DB00909
Q8TCC7,Solute carrier family 22 member 8,SLC22A8,4378059,AF097491,Q8TCC7,S22A8_HUMAN,,SLC22A8,,GNC:10972,Human,DB01032
P60723,50S ribosomal protein L4,rplD,42826,X02613,P60723,RL4_ECOLI,,rplD,,"",Escherichia coli (strain K12),DB01361
P49228,50S ribosomal protein L32,rpmF,970089,D63900,P49228,RL32_DEIRA,,rpmF,,"",Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422),DB01361
Q5SHN7,30S ribosomal protein S10,rpsJ,1022792,U36504,Q5SHN7,RS10_THET8,,rpsJ,,"",Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579),DB01421
P08506,D-alanyl-D-alanine carboxypeptidase DacC,dacC,41218,X06480,P08506,DACC_ECOLI,,dacC,,"",Escherichia coli (strain K12),DB00274; DB00303; DB00430; DB01329; DB01331
Q07806,Penicillin-binding protein 1A,mrcA,1763284,U73780,Q07806,PBPA_PSEAE,,mrcA,,"",Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),DB00430; DB01329
Q9X6W0,Penicillin-binding protein 1B,ponB,4887211,AF147449,Q9X6W0,Q9X6W0_PSEAI,,ponB,,"",Pseudomonas aeruginosa,DB00430; DB00438; DB01329; DB09050
Q70KI2,Penicillin-binding protein 2,pbpA,52214157,AP006841,Q70KI2,Q70KI2_BACFG,,pbpA,,"",Bacteroides fragilis,DB00923; DB01326
P09238,Stromelysin-2,MMP10,36629,X07820,P09238,MMP10_HUMAN,,MMP10,,GNC:7156,Human,DB00786
P09237,Matrilysin,MMP7,35799,X07819,P09237,MMP7_HUMAN,,MMP7,,GNC:7174,Human,DB00786
P24347,Stromelysin-3,MMP11,456257,X57766,P24347,MMP11_HUMAN,,MMP11,,GNC:7157,Human,DB00786
P50281,Matrix metalloproteinase-14,MMP14,793763,D26512,P50281,MMP14_HUMAN,,MMP14,,GNC:7160,Human,DB00786
P51511,Matrix metalloproteinase-15,MMP15,963056,Z48482,P51511,MMP15_HUMAN,,MMP15,,GNC:7161,Human,DB00786
Q9ULZ9,Matrix metalloproteinase-17,MMP17,18413635,AB021225,Q9ULZ9,MMP17_HUMAN,,MMP17,,GNC:7163,Human,DB00786
Q99542,Matrix metalloproteinase-19,MMP19,1702930,Y08622,Q99542,MMP19_HUMAN,,MMP19,,GNC:7165,Human,DB00786
O60882,Matrix metalloproteinase-20,MMP20,3005946,Y12779,O60882,MMP20_HUMAN,,MMP20,,GNC:7167,Human,DB00786
Q8N119,Matrix metalloproteinase-21,MMP21,22134532,AF331526,Q8N119,MMP21_HUMAN,,MMP21,,GNC:14357,Human,DB00786
O75900,Matrix metalloproteinase-23,MMP23A,3650496,AF056200,O75900,MMP23_HUMAN,,MMP23A,,GNC:7170,Human,DB00786
Q9Y5R2,Matrix metalloproteinase-24,MMP24,5381386,AF131284,Q9Y5R2,MMP24_HUMAN,,MMP24,,GNC:7172,Human,DB00786
Q9NPA2,Matrix metalloproteinase-25,MMP25,8546817,AJ239053,Q9NPA2,MMP25_HUMAN,,MMP25,,GNC:14246,Human,DB00786
Q9NRE1,Matrix metalloproteinase-26,MMP26,8843950,AF230354,Q9NRE1,MMP26_HUMAN,,MMP26,,GNC:14249,Human,DB00786
Q9H306,Matrix metalloproteinase-27,MMP27,11066090,AF195192,Q9H306,MMP27_HUMAN,,MMP27,,GNC:14250,Human,DB00786
Q9H239,Matrix metalloproteinase-28,MMP28,11935132,AF315683,Q9H239,MMP28_HUMAN,,MMP28,,GNC:14366,Human,DB00786
P0A8T7,DNA-directed RNA polymerase subunit beta',rpoC,42814,V00339,P0A8T7,RPOC_ECOLI,,rpoC,,"",Escherichia coli (strain K12),DB00615; DB01045
P0AG59,30S ribosomal protein S14,rpsN,809690,X01563,P0AG59,RS14_ECOLI,,rpsN,,"",Escherichia coli (strain K12),DB00560; DB00759
P0A7S9,30S ribosomal protein S13,rpsM,581217,X02543,P0A7S9,RS13_ECOLI,,rpsM,,"",Escherichia coli (strain K12),DB00560
P0A7U3,30S ribosomal protein S19,rpsS,42826,X02613,P0A7U3,RS19_ECOLI,,rpsS,,"",Escherichia coli (strain K12),DB00560; DB00759
Q9UJT1,Tubulin delta chain,TUBD1,6457580,AF201333,Q9UJT1,TBD_HUMAN,,TUBD1,,GNC:16811,Human,DB00570
Q9UJT0,Tubulin epsilon chain,TUBE1,6457582,AF201334,Q9UJT0,TBE_HUMAN,,TUBE1,,GNC:20775,Human,DB00570
P23258,Tubulin gamma-1 chain,TUBG1,183703,M61764,P23258,TBG1_HUMAN,,TUBG1,,GNC:12417,Human,DB00570
O60658,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A",PDE8A,16417190,AF388183,O60658,PDE8A_HUMAN,,PDE8A,,GNC:8793,Human,DB00920
O95263,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B",PDE8B,32261241,AY129948,O95263,PDE8B_HUMAN,,PDE8B,,GNC:8794,Human,DB00920
P44345,50S ribosomal protein L4,rplD,3212176,L42023,P44345,RL4_HAEIN,,rplD,,"",Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),DB01321
P76577,Penicillin-binding protein 1C,pbpC,1850613,U88571,P76577,PBPC_ECOLI,,pbpC,,"",Escherichia coli (strain K12),DB01327
P72524,DNA gyrase subunit A,gyrA,14971465,AE005672,P72524,GYRA_STRPN,,gyrA,,"",Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),DB01044; DB06771
P0A4L9,DNA gyrase subunit B,gyrB,1052803,X83917,P0A4L9,GYRB_STRPN,,gyrB,,"",Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),DB01044
P72525,DNA topoisomerase 4 subunit A,parC,1490399,Z67739,P72525,PARC_STRPN,,parC,,"",Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),DB01044; DB06771
Q59961,DNA topoisomerase 4 subunit B,parE,1490399,Z67739,Q59961,PARE_STRPN,,parE,,"",Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),DB01044
Q9UGN5,Poly [ADP-ribose] polymerase 2,PARP2,6688130,AJ236912,Q9UGN5,PARP2_HUMAN,,PARP2,,GNC:272,Human,DB09074
P21281,"V-type proton ATPase subunit B, brain isoform",ATP6V1B2,179563,M60346,P21281,VATB2_HUMAN,,ATP6V1B2,,GNC:854,Human,DB05260
P39023,60S ribosomal protein L3,RPL3,313659,X73460,P39023,RL3_HUMAN,,RPL3,,GNC:10332,Human,DB04865
P04054,Phospholipase A2,PLA2G1B,190013,M21054,P04054,PA21B_HUMAN,,PLA2G1B,,GNC:9030,Human,DB04552
Q91RS4,NS3 protease,"",14150583,AF369229,Q91RS4,Q91RS4_9HEPC,,,,"",Hepatitis C virus,DB06290
Q9Y6F1,Poly [ADP-ribose] polymerase 3,PARP3,29788060,Y16836,Q9Y6F1,PARP3_HUMAN,,PARP3,,GNC:273,Human,DB09074
P23458,Tyrosine-protein kinase JAK1,JAK1,,,P23458,JAK1_HUMAN,,,,,Human,DB08877; DB08895
Q89ZI2,O-GlcNAcase BT_4395,BT_4395,29337303,AE015928,Q89ZI2,OGA_BACTN,,,,"",Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482),DB00428
Q8DR59,Penicillin-binding protein 1A,pbpA,153767,M90527,Q8DR59,PBPA_STRR6,,pbpA,,"",Streptococcus pneumoniae (strain ATCC BAA-255 / R6),DB00415; DB00438; DB00456; DB00485; DB00493; DB00567; DB00607; DB00713; DB00739; DB01000; DB01140; DB01331; DB01603; DB08795
Q7CRA4,Penicillin-binding protein 1b,pbp1b,15457529,AE007317,Q7CRA4,Q7CRA4_STRR6,,pbp1b,,"",Streptococcus pneumoniae (strain ATCC BAA-255 / R6),DB00319; DB00415; DB00456; DB00485; DB00493; DB00567; DB00607; DB00713; DB00739; DB01140; DB01331; DB01603; DB08795
Q02768,Cytochrome b,MT-CYB,2978420,M99416,Q02768,CYB_PLAFA,,MT-CYB,,"",Plasmodium falciparum,DB01117
P0AFI5,D-alanyl-D-alanine endopeptidase,pbpG,,,P0AFI5,PBP7_ECOLI,,,,,Escherichia coli (strain K12),DB01331
O25608,Oxygen-insensitive NADPH nitroreductase,rdxA,,,O25608,RDXA_HELPY,,,,,Helicobacter pylori (strain ATCC 700392 / 26695),DB00916
P20645,Cation-dependent mannose-6-phosphate receptor,M6PR,,,P20645,MPRD_HUMAN,,,,,Human,DB01272
P09250,Thymidine kinase,ORF36,,,P09250,KITH_VZVD,,,,,HHV-3,DB00194
P22459,Potassium voltage-gated channel subfamily A member 4,KCNA4,,,P22459,KCNA4_HUMAN,,,,,Human,DB06637
P09110,"3-ketoacyl-CoA thiolase, peroxisomal",ACAA1,,,P09110,THIK_HUMAN,,,,,Human,DB09069
Q75Y35,Penicillin-binding protein 3,pbp3,,,Q75Y35,Q75Y35_STREE,,,,,Streptococcus pneumoniae,DB00319; DB00415; DB00438; DB00456; DB00485; DB00567; DB00607; DB00713; DB00739; DB00833; DB00948; DB01000; DB01140; DB01330; DB01331; DB01603; DB08795
Q8DNB6,Penicillin-binding protein 2a,pbp2a,,,Q8DNB6,Q8DNB6_STRR6,,,,,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),DB00319; DB00415; DB00456; DB00485; DB00493; DB00567; DB00607; DB00713; DB00739; DB01147; DB01331; DB01603; DB08795
B8DCL9,Penicillin-binding protein 3 (Pbp 3) (Pspb20),LMHCC_2184,,,B8DCL9,B8DCL9_LISMH,,,,,Listeria monocytogenes serotype 4a (strain HCC23),DB00485
B8DD61,D-alanyl-D-alanine carboxypeptidase DacA (DD-peptidase) (DD-carboxypeptidase) (CPase) (Penicillin-binding protein5) (PBP-5),LMHCC_2773,,,B8DD61,B8DD61_LISMH,,,,,Listeria monocytogenes serotype 4a (strain HCC23),DB00485
Q51504,Penicillin-binding protein 3,pbpB,,,Q51504,Q51504_PSEAI,,,,,Pseudomonas aeruginosa,DB01147; DB01413; DB09050
Q9X6V3,Penicillin-binding protein 2,pbpA,,,Q9X6V3,Q9X6V3_PSEAI,,,,,Pseudomonas aeruginosa,DB00438; DB01413
P0A7V3,30S ribosomal protein S3,rpsC,,,P0A7V3,RS3_ECOLI,,,,,Escherichia coli (strain K12),DB00759
P0A7W7,30S ribosomal protein S8,rpsH,,,P0A7W7,RS8_ECOLI,,,,,Escherichia coli (strain K12),DB00759
P02359,30S ribosomal protein S7,rpsG,,,P02359,RS7_ECOLI,,,,,Escherichia coli (strain K12),DB00759
Q65HB5,Penicillin-binding protein 2A,pbpA,,,Q65HB5,Q65HB5_BACLD,,,,,Bacillus licheniformis (strain DSM 13 / ATCC 14580),DB00689
P0C002,Dihydropteroate synthase type-1,sulI,,,P0C002,DHP1_ECOLX,,,,,Escherichia coli,DB00634
P53848,Folic acid synthesis protein FOL1,FOL1,,,P53848,FOL1_YEAST,,,,,Baker's yeast,DB00634
Q99835,Smoothened homolog,SMO,,,Q99835,SMO_HUMAN,,,,,Human,DB08828
Q04782,Lanosterol synthase,ERG7,,,Q04782,ERG7_CANAL,,,,,Yeast,DB00239
A2QLK4,"1,3-beta-glucan synthase component FKS1",fksA,,,A2QLK4,FKS1_ASPNC,,,,,Aspergillus niger (strain CBS 513.88 / FGSC A1513),DB00362; DB00520; DB01141
Q92206,Squalene monooxygenase,ERG1,,,Q92206,ERG1_CANAL,,,,,Yeast,DB00525
P31327,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",CPS1,,,P31327,CPSM_HUMAN,,,,,Human,DB06775
P54219,Chromaffin granule amine transporter,SLC18A1,,,P54219,VMAT1_HUMAN,,,,,Human,DB01363; DB01577
Q92637,High affinity immunoglobulin gamma Fc receptor IB,FCGR1B,,,Q92637,FCGRB_HUMAN,,,,,Human,DB00028
P0C0L4,Complement C4-A,C4A,,,P0C0L4,CO4A_HUMAN,,,,,Human,DB00028
P0C0L5,Complement C4-B,C4B,,,P0C0L5,CO4B_HUMAN,,,,,Human,DB00028
Q14697,Neutral alpha-glucosidase AB,GANAB,,,Q14697,GANAB_HUMAN,,,,,Human,DB00491
Q8TET4,Neutral alpha-glucosidase C,GANC,,,Q8TET4,GANC_HUMAN,,,,,Human,DB00491
B0B3C9,NS3/4A protein,NS3/4A,,,B0B3C9,B0B3C9_9HEPC,,,,,Hepatitis C virus,DB05521; DB08873
O75330,Hyaluronan mediated motility receptor,HMMR,,,O75330,HMMR_HUMAN,,,,,Human,DB08818
P49190,Parathyroid hormone 2 receptor,PTH2R,,,P49190,PTH2R_HUMAN,,,,,Human,DB05829
P16389,Potassium voltage-gated channel subfamily A member 2,KCNA2,,,P16389,KCNA2_HUMAN,,,,,Human,DB06637
P22001,Potassium voltage-gated channel subfamily A member 3,KCNA3,,,P22001,KCNA3_HUMAN,,,,,Human,DB06637
P22460,Potassium voltage-gated channel subfamily A member 5,KCNA5,,,P22460,KCNA5_HUMAN,,,,,Human,DB06637
